RiceCakes
https://www.walmart.com/ip/Quaker-Rice-Cakes-Lightly-Salted-4-47-oz-Bag/10312599#customer-reviews
https://www.walmart.com/ip/Lundberg-Brown-Rice-Cakes-Lightly-Salted-8-5-oz-Vegan/29930469#customer-reviews
https://www.walmart.com/ip/Lundberg-Family-Farms-Wild-Rice-Lightly-Salted-Organic-Rice-Cakes-8-5-oz/22309224#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Thin-Stackers-Rice-Cakes-Red-Rice-Quinoa-5-9-oz/47752468#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Brown-Rice-Cakes-Lightly-Salted-8-5-Ounces/22145447#customer-reviews
https://www.walmart.com/ip/Suzie-s-Thin-Healthy-Thin-Cakes-Brown-Rice-Lightly-Salted-Gluten-Free-4-9-oz/36327426#customer-reviews
https://www.walmart.com/ip/Lundberg-Family-Farms-Eco-Farmed-Brown-Rice-Cakes-8-5-oz-Pack-of-12/17198083#customer-reviews
https://www.walmart.com/ip/Quaker-Lightly-Salted-Rice-Cakes-4-47-Oz-Bag-Pack-of-4/47242848#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Thin-Stackers-Lightly-Salted-Brown-Rice-Puffed-Grain-Cakes-5-9-oz-Pack-of-12/46249897#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Thin-Stackers-Salt-Free-Brown-Rice-Puffed-Grain-Cakes-5-9-oz-Pack-of-12/46249898#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Brown-Rice-Thin-Stackers-Saltfree-5-9-Oz/47703071#customer-reviews
https://www.walmart.com/ip/Lundberg-Organic-Thin-Stackers-5-Grain-Puffed-Grain-Cakes-24-ct-Box/180520527#customer-reviews
https://www.walmart.com/ip/Delice-Global-Kims-Deli-Pop-2-1-oz/161523499#customer-reviews
https://www.amazon.com/Lundberg-Family-Farms-Organic-Brown/dp/B000QY7PQ2/ref=sr_1_3?ie=UTF8&qid=1536092148&sr=8-3&ppw=fresh&keywords=rice+cakes#customerReviews
https://www.amazon.com/Lundberg-Family-Organic-Lightly-Salted/dp/B000G7X0NQ/ref=sr_1_4?ie=UTF8&qid=1536092148&sr=8-4&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Quaker-Rice-Cakes-Lightly-Salted/dp/B003XZR46M/ref=sr_1_5?ie=UTF8&qid=1536092148&sr=8-5&keywords=rice+cakes#customerReviews
https://www.amazon.com/Suzies-Puffed-Cakes-Lightly-Salted/dp/B015ES9RCY/ref=sr_1_8?ie=UTF8&qid=1536092148&sr=8-8&keywords=rice+cakes#customerReviews
https://www.amazon.com/Quaker-Rice-Cakes-Lightly-Salted/dp/B000PWNIJI/ref=sr_1_13?ie=UTF8&qid=1536092148&sr=8-13&keywords=rice+cakes#customerReviews
https://www.amazon.com/Suzies-Whole-Grain-Brown-UNSALTED/dp/B01LX6US1P/ref=sr_1_15?ie=UTF8&qid=1536092148&sr=8-15&keywords=rice+cakes#customerReviews
https://www.amazon.com/Paskesz-Ultra-Thin-Cakes-Quinoa/dp/B01J66PWHE/ref=sr_1_22?ie=UTF8&qid=1536092231&sr=8-22&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Lundberg-Family-Organic-Stackers-Quinoa/dp/B00NFJOCQG/ref=sr_1_24?ie=UTF8&qid=1536092231&sr=8-24&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Lundberg-Family-Farms-Cakes-Brown/dp/B000QYCJOU/ref=sr_1_25?ie=UTF8&qid=1536092231&sr=8-25&ppw=fresh&keywords=rice+cakes#customerReviews
https://www.amazon.com/Lundberg-Gluten-Free-Brown-Organic-Cakes/dp/B004SIASZM/ref=sr_1_32?ie=UTF8&qid=1536092231&sr=8-32&keywords=rice+cakes#customerReviews
https://www.amazon.com/Lundberg-Rice-Cakes-Brown-Salt/dp/B000QY928Q/ref=sr_1_35?ie=UTF8&qid=1536092275&sr=8-35&keywords=rice+cakes#customerReviews
https://www.amazon.com/Suzies-Whole-Puffed-Crackers-4-9-Ounce/dp/B000FDKUSO/ref=sr_1_39?ie=UTF8&qid=1536092275&sr=8-39&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Quaker-Rice-Cakes-Salt-Free/dp/B000V9N002/ref=sr_1_40?ie=UTF8&qid=1536092275&sr=8-40&keywords=rice+cakes#customerReviews
https://www.amazon.com/Suzies-Whole-Grain-Lightly-Salted/dp/B006AAJSMA/ref=sr_1_41?ie=UTF8&qid=1536092275&sr=8-41&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Paskesz-Square-Plain-4-9-Ounce-Packages/dp/B01J6BFX14/ref=sr_1_45?ie=UTF8&qid=1536092275&sr=8-45&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Kims-Magic-Original-Flavor-12-Pack/dp/B007TKWEVM/ref=sr_1_49?ie=UTF8&qid=1536092330&sr=8-49&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Lundberg-Family-Stackers-Lightly-Salted/dp/B012EL9OOK/ref=sr_1_54?ie=UTF8&qid=1536092330&sr=8-54&keywords=rice+cakes#customerReviews
https://www.amazon.com/Landau-Thin-Rice-Cake-Salted/dp/B00PG7G4G6/ref=sr_1_56?ie=UTF8&qid=1536092330&sr=8-56&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Lundberg-Family-Organic-Stackers-Quinoa/dp/B00V6X1PD6/ref=sr_1_68?ie=UTF8&qid=1536092490&sr=8-68&keywords=rice+cakes#customerReviews
https://www.amazon.com/Suzies-Puffed-Lightly-Salted-4-9-Ounce/dp/B000FDMQB8/ref=sr_1_75?ie=UTF8&qid=1536092490&sr=8-75&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Kims-Deli-Pop-Packs-health-conscious/dp/B007TXC9IC/ref=sr_1_82_sspa?ie=UTF8&qid=1536092511&sr=8-82-spons&keywords=rice%2Bcakes&th=1
https://www.amazon.com/Quaker-Plain-Unsalted-Rice-Cake/dp/B0080IIKM4/ref=sr_1_85?ie=UTF8&qid=1536092511&sr=8-85&keywords=rice+cakes#customerReviews
