Product Name (If Needed),URL,Plain Greek,Flavored Greek,Non Greek,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Chobani-Plain-Non-Fat-Greek-Yogurt/dp/B005PO5HTU/ref=sr_1_2_a_f_it?ie=UTF8&qid=1535376921&sr=8-2&ppw=fresh&keywords=chobani+plain+greek+yogurt,https://www.amazon.com/Greek-Gods-Traditional-Yogurt-Vanilla/dp/B007MPI6D4/ref=sr_1_4_a_f_it?ie=UTF8&qid=1535385921&sr=8-4&ppw=fresh&keywords=greek+yogurt,https://www.amazon.com/Yoplait-Original-Yogurt-Mixed-Berry/product-reviews/B000R4D9JI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Chobani-Plain-Whole-Greek-Yogurt/dp/B004B3KMTQ/ref=sr_1_2_a_f_it?ie=UTF8&qid=1535377410&sr=8-2&ppw=fresh&keywords=chobani+plain+greek+yogurt,https://www.amazon.com/Chobani-Blueberry-Bottom-Non-Fat-Yogurt/dp/B002GVJZS4/ref=sr_1_10_a_f_it?ie=UTF8&qid=1535385921&sr=8-10&ppw=fresh&keywords=greek+yogurt,https://www.amazon.com/Yoplait-Original-Yogurt-Mountain-Blueberry/dp/B000R47PKC/ref=sr_1_2_a_f_it?ie=UTF8&qid=1535378029&sr=8-2&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Chobani-0-Plain-21-2-Count/dp/B01M7YBVKA/ref=sr_1_4_a_f_it?ie=UTF8&qid=1535377410&sr=8-4&ppw=fresh&keywords=chobani+plain+greek+yogurt,https://www.amazon.com/Chobani-Vanilla-Blended-Non-Fat-Yogurt/dp/B00CJ8MJG4/ref=sr_1_15_a_f_it?ie=UTF8&qid=1535385921&sr=8-15&ppw=fresh&keywords=greek+yogurt,https://www.amazon.com/Yoplait-Original-Yogurt-Strawberry-6-0/dp/B000R4B6GQ/ref=sr_1_3_a_f_it?ie=UTF8&qid=1535378029&sr=8-3&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Chobani-Plain-Non-Fat-Greek-Yogurt/dp/B008U5OSTQ/ref=sr_1_5_a_f_it?ie=UTF8&qid=1535377410&sr=8-5&ppw=fresh&keywords=chobani+plain+greek+yogurt,https://www.walmart.com/ip/Tillamook-Old-Fashioned-Vanilla-Farmstyle-Greek-Strained-Lowfat-Yogurt-24-oz/42306069,https://www.amazon.com/Yoplait-Original-Yogurt-Cherry-Orchard/dp/B000R4D9FW/ref=sr_1_4_a_f_it?ie=UTF8&qid=1535378029&sr=8-4&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Chobani-Nonfat-Greek-Yogurt-Non-Fat/dp/B01JHPB9EO/ref=sr_1_14_a_it?ie=UTF8&qid=1535377410&sr=8-14&keywords=chobani+plain+greek+yogurt,https://www.walmart.com/ip/Yoplait-Greek-100-Protein-Yogurt-Strawberry-Banana-5-3-oz/36742289,https://www.amazon.com/Yoplait-Original-Yogurt-Key-Lime/dp/B000R47PV6/ref=sr_1_5_a_f_it?ie=UTF8&qid=1535378029&sr=8-5&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Dannon-Oikos-Nonfat-Yogurt-Single/dp/B00CJ8J2GY/ref=sr_1_3_a_f_it?ie=UTF8&qid=1535378345&sr=8-3&ppw=fresh&keywords=oikos+plain+greek+yogurt,https://www.walmart.com/ip/Oikos-Greek-Peach-Fruit-On-The-Bottom-Nonfat-Yogurt-5-3-oz/17619607,https://www.amazon.com/Yoplait-Original-Yogurt-French-Vanilla/dp/B000R49BMW/ref=sr_1_6_a_f_it?ie=UTF8&qid=1535378029&sr=8-6&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Oikos-Organic-Fatfree-Plain-Yogurt/dp/B00CHTWM9O/ref=sr_1_14_a_it?ie=UTF8&qid=1535378345&sr=8-14&keywords=oikos+plain+greek+yogurt,https://www.walmart.com/ip/Great-Value-Greek-Yogurt-Blueberry-21-2-oz-4-Count/42004050,https://www.amazon.com/Yoplait-Original-Yogurt-Harvest-Peach/dp/B000Q6B0O8/ref=sr_1_7_a_f_it?ie=UTF8&qid=1535378029&sr=8-7&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/dp/B00RASEHZ4/ref=sxbs_sxwds-stvpv2_1_a_it?pf_rd_m=ATVPDKIKX0DER&pf_rd_p=6375e697-f226-4dbd-a63a-5ec697811ee1&pd_rd_wg=HW0Bq&pf_rd_r=A61H7CEQA7MHCTDYCAPS&pf_rd_s=desktop-sx-bottom-slot&pf_rd_t=301&pd_rd_i=B00RASEHZ4&pd_rd_w=yOvPF&pf_rd_i=oikos+greek+yogurt&pd_rd_r=4de2ded0-92d6-4785-9944-be55d2140cb7&ie=UTF8&qid=1535378502&sr=1,https://www.walmart.com/ip/Dannon-Light-Fit-Blueberry-Greek-Nonfat-Yogurt-5-3-oz-4-ct/21961724,https://www.amazon.com/Yoplait-Original-Yogurt-Strawberry-Banana/dp/B000R4D9LQ/ref=sr_1_8_a_f_it?ie=UTF8&qid=1535378029&sr=8-8&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/dp/B00RASEZT2/ref=sxbs_sxwds-stppvp_2_a_it?pf_rd_m=ATVPDKIKX0DER&pf_rd_p=d45777d6-4c64-4117-8332-1659db52e64f&pd_rd_wg=KLjyE&pf_rd_r=NA5NGTMH3FB1K97KBQ25&pf_rd_s=desktop-sx-bottom-slot&pf_rd_t=301&pd_rd_i=B00RASEZT2&pd_rd_w=MQjBE&pf_rd_i=oikos+greek+yogurt&pd_rd_r=e611a2a5-b9e5-4044-aeb5-5c5e134f2b0f&ie=UTF8&qid=1535378525&sr=2,https://www.walmart.com/ip/Dannon-Light-Fit-Greek-Blended-Nonfat-Yogurt-Vanilla-5-3oz-Single-Serve/27735832,https://www.amazon.com/Yoplait-Original-Strawberry-Harvest-Variety/dp/B01769TQJ8/ref=sr_1_9_a_f_it?ie=UTF8&qid=1535378029&sr=8-9&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/Greek-Gods-Traditional-Style-Yogurt/dp/B000R49IRK/ref=sr_1_3_a_f_it?ie=UTF8&qid=1535378872&sr=8-3&ppw=fresh&keywords=plain+greek+yogurt,https://www.walmart.com/ip/Chobani-Blackberry-on-the-Bottom-Low-Fat-Greek-Yogurt-5-3oz/27419990,https://www.amazon.com/Yoplait-Original-Yogurt-Orange-Creme/dp/B000R4D9NY/ref=sr_1_10_a_f_it?ie=UTF8&qid=1535378029&sr=8-10&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
,,https://www.amazon.com/FAGE-TOTAL-Plain-Greek-Yogurt/dp/B000VR81IA/ref=sr_1_2_a_f_it?ie=UTF8&qid=1535378872&sr=8-2&ppw=fresh&keywords=plain+greek+yogurt,https://www.walmart.com/ip/Chobani-Pumpkin-Spice-Blended-Low-Fat-Greek-Yogurt-5-3-oz/38127739,https://www.amazon.com/Yoplait-Original-Yogurt-Red-Raspberry/dp/B000R49B9K/ref=sr_1_11_a_f_it?ie=UTF8&qid=1535378029&sr=8-11&ppw=fresh&keywords=yoplait,,,,,,,,,,,,,,,,,,,,,,
